1970  5 28  6  1 NOT NAMED  14.2 288.4    0    0
1970  5 28 12  1 NOT NAMED  14.5 288.5    0    0
1970  5 28 18  1 NOT NAMED  14.9 288.5    0    0
1970  5 29  0  1 NOT NAMED  15.3 288.5    0    0
1970  5 29  6  1 NOT NAMED  15.8 288.5    0    0
1970  5 29 12  1 NOT NAMED  16.4 288.6    0    0
1970  5 29 18  1 NOT NAMED  16.9 288.6    0    0
1970  5 30  0  1 NOT NAMED  17.4 288.9    0    0
1970  5 30  6  1 NOT NAMED  17.9 289.5    0    0
1970  5 30 12  1 NOT NAMED  18.4 290.3    0    0
1970  5 30 18  1 NOT NAMED  18.7 291.0    0    0
1970  5 31  0  1 NOT NAMED  19.0 291.7    0    0
1970  5 31  6  1 NOT NAMED  19.2 292.5    0    0
1970  5 31 12  1 NOT NAMED  19.5 293.5    0    0
1970  5 31 18  1 NOT NAMED  19.7 294.5    0    0
1970  6  1  0  1 NOT NAMED  19.9 295.6    0    0
1970  6  1  6  1 NOT NAMED  19.9 296.6    0    0
1970  6  1 12  1 NOT NAMED  20.0 297.8    0    0
1970  6  1 18  1 NOT NAMED  20.0 298.8    0    0
1970  6  2  0  1 NOT NAMED  20.0 299.6    0    0
1970  6  2  6  1 NOT NAMED  20.0 300.5    0    0
1970  6  2 12  1 NOT NAMED  20.0 301.5    0    0
1970  5 22 18  2 NOT NAMED  19.3 269.3    0    0
1970  5 23  0  2 NOT NAMED  19.5 269.1    0    0
1970  5 23  6  2 NOT NAMED  19.8 268.7    0    0
1970  5 23 12  2 NOT NAMED  20.3 268.1    0    0
1970  5  1 18  3 NOT NAMED  10.0 271.4    0    0
1970  5  2  0  3 NOT NAMED  10.4 271.7    0    0
1970  5  2  6  3 NOT NAMED  11.4 272.0    0    0
1970  5  2 12  3 NOT NAMED  12.7 272.3    0    0
1970  5  2 18  3 NOT NAMED  13.7 272.6    0    0
1970  5  3  0  3 NOT NAMED  14.5 272.2    0    0
1970  5  3  6  3 NOT NAMED  15.4 271.7    0    0
1970  5  3 12  3 NOT NAMED  16.7 271.1    0    0
1970  5  3 18  3 NOT NAMED  17.4 270.7    0    0
1970  5  4  0  3 NOT NAMED  17.8 270.3    0    0
1970  5  4  6  3 NOT NAMED  18.2 269.9    0    0
1970  5  4 12  3 NOT NAMED  18.5 269.6    0    0
1970  5  4 18  3 NOT NAMED  18.7 269.4    0    0
1970  5  5  0  3 NOT NAMED  18.8 269.2    0    0
1970  5  5  6  3 NOT NAMED  19.1 269.0    0    0
1970  5  5 12  3 NOT NAMED  19.4 268.7    0    0
1970  5  5 18  3 NOT NAMED  19.7 268.6    0    0
1970  5  6  0  3 NOT NAMED  19.8 268.5    0    0
1970  5  6  6  3 NOT NAMED  20.0 268.5    0    0
1970  5  6 12  3 NOT NAMED  20.5 268.4    0    0
1970  6  6 18  4 NOT NAMED  21.2 270.3    0    0
1970  6  7  0  4 NOT NAMED  21.3 270.4    0    0
1970  6  7  6  4 NOT NAMED  21.5 270.7    0    0
1970  6  7 12  4 NOT NAMED  21.9 271.0    0    0
1970  6  7 18  4 NOT NAMED  21.9 271.3    0    0
1970  6  8  0  4 NOT NAMED  21.7 271.5    0    0
1970  6  8  6  4 NOT NAMED  21.3 271.6    0    0
1970  6  8 12  4 NOT NAMED  21.0 271.7    0    0
1970  6  8 18  4 NOT NAMED  20.7 271.7    0    0
